"loc","v_g","ev_g","iv_g","n","v","l","d","i","e","b","t","lOCode","lOComment","lOBlank","locCodeAndComment","uniq_Op","uniq_Opnd","total_Op","total_Opnd","branchCount","class","dataset_name","altered_attribute","noise_level"
12,1,1,1,27,389.49,0.31,3.27,33.72,361.18,0.04,20.07,6,0,2,0,6,11,15,12,1,"false","kc1","v",1
12,1,1,1,34,112.22,0.19,5.2,27.26,737.24,0.05,40.96,8,0,0,0,8,10,21,13,1,"false","kc1","v",1
12,1,1,1,27,-377.9,0.31,3.27,33.72,361.18,0.04,20.07,6,0,2,0,6,11,15,12,1,"false","kc1","v",1
5,1,1,1,9,-483.4,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",1
20,1,1,1,33,262.32,0.31,3.21,44.37,458.43,0.05,25.47,11,0,2,0,6,14,18,15,1,"false","kc1","v",1
10,1,1,1,17,-34.25,0.34,2.92,20.16,171.53,0.02,9.53,5,0,2,0,5,6,10,7,1,"false","kc1","v",1
28,4,1,1,59,588.3,0.09,11.42,23.68,3090.09,0.09,171.67,22,0,1,0,11,13,32,27,7,"false","kc1","v",1
55,6,3,4,174,969,0.04,25.33,42.1,27017.88,0.36,1500.99,43,0,8,1,28,42,98,76,11,"false","kc1","v",1
5,1,1,1,4,85.68,0.67,1.5,5.33,12,0,0.67,2,1,0,0,3,1,3,1,1,"false","kc1","v",1
2,1,1,1,4,-33.56,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
12,2,1,2,27,-266.1,0.15,6.87,16.68,788.52,0.04,43.81,8,0,1,0,11,8,17,10,3,"false","kc1","v",1
12,1,1,1,39,-73.62,0.2,4.9,32.53,781.11,0.05,43.4,8,0,1,0,7,10,25,14,1,"false","kc1","v",1
12,1,1,1,27,-161.79,0.31,3.27,33.72,361.18,0.04,20.07,6,0,2,0,6,11,15,12,1,"false","kc1","v",1
15,1,1,1,50,770.62,0.18,5.43,41.07,1210.42,0.07,67.25,11,0,0,0,8,14,31,19,1,"false","kc1","v",1
12,2,1,2,25,215.08,0.15,6.67,14.28,634.56,0.03,35.25,8,0,0,0,8,6,15,10,3,"false","kc1","v",1
6,1,1,1,13,-635.43,0.33,3,14.99,134.92,0.01,7.5,4,0,0,0,6,5,8,5,1,"false","kc1","v",1
14,2,1,2,35,728.41,0.16,6.25,24.97,975.5,0.05,54.19,11,0,1,0,10,12,20,15,3,"false","kc1","v",1
23,5,1,5,76,210.86,0.07,14.5,25.72,5407.39,0.12,300.41,20,0,1,0,15,15,47,29,9,"false","kc1","v",1
5,1,1,1,9,-139.48,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",1
18,1,1,1,69,-163.82,0.17,5.89,55.66,1933.99,0.11,107.44,13,0,0,0,8,19,41,28,1,"false","kc1","v",1
16,1,1,1,29,-142.02,0.31,3.25,37.21,393.02,0.04,21.83,9,0,2,0,6,12,16,13,1,"false","kc1","v",1
10,1,1,1,17,575.31,0.34,2.92,20.16,171.53,0.02,9.53,5,0,2,0,5,6,10,7,1,"false","kc1","v",1
8,1,1,1,16,51.73,0.23,4.38,12.65,242.16,0.02,13.45,5,0,1,0,7,4,11,5,1,"false","kc1","v",1
5,1,1,1,9,-655.64,0.33,3,9.51,85.59,0.01,4.75,2,0,0,0,6,3,6,3,1,"false","kc1","v",1
16,1,1,1,62,850.53,0.17,5.88,48.95,1693.64,0.1,94.09,12,0,0,0,8,17,37,25,1,"false","kc1","v",1
14,1,1,1,27,285.43,0.31,3.27,33.72,361.18,0.04,20.07,8,0,2,0,6,11,15,12,1,"false","kc1","v",1
10,1,1,1,17,14.56,0.34,2.92,20.16,171.53,0.02,9.53,5,0,2,0,5,6,10,7,1,"false","kc1","v",1
38,4,3,4,80,198.22,0.07,14.5,26.52,5576.53,0.13,309.81,29,1,6,0,14,14,51,29,7,"false","kc1","v",1
18,1,1,1,64,149.47,0.18,5.56,54.15,1671.27,0.1,92.85,13,0,0,0,8,18,39,25,1,"false","kc1","v",1
13,1,1,1,29,-123.43,0.31,3.25,37.21,393.02,0.04,21.83,6,0,2,0,6,12,16,13,1,"false","kc1","v",1
15,1,1,1,48,101.74,0.18,5.43,39.43,1162,0.07,64.56,10,0,0,0,8,14,29,19,1,"false","kc1","v",1
16,1,1,1,29,343.71,0.31,3.25,37.21,393.02,0.04,21.83,9,0,2,0,6,12,16,13,1,"false","kc1","v",1
14,1,1,1,23,-735.37,0.25,4,23,368,0.03,20.44,8,0,2,0,8,8,15,8,1,"false","kc1","v",1
14,3,1,3,29,266.83,0.16,6.3,16.5,654.97,0.03,36.39,12,0,0,0,7,5,20,9,5,"false","kc1","v",1
10,1,1,1,30,888.07,0.21,4.81,24.35,564.06,0.04,31.34,6,0,1,0,7,8,19,11,1,"false","kc1","v",1
13,1,1,1,35,-437.64,0.17,5.78,24.76,826.58,0.05,45.92,8,0,1,0,8,9,22,13,1,"false","kc1","v",1
11,1,1,1,27,371.4,0.2,5,20.56,513.99,0.03,28.56,7,0,1,0,7,7,17,10,1,"false","kc1","v",1
7,2,1,2,10,688.54,0.22,4.5,6.67,135,0.01,7.5,5,0,0,0,6,2,7,3,3,"false","kc1","v",1
4,1,1,1,4,-316.46,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
3,1,1,1,1,307.41,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
4,1,1,1,9,82.44,0.5,2,13.5,54,0.01,3,2,0,0,0,4,4,5,4,1,"false","kc1","v",1
4,1,1,1,9,-634.36,0.5,2,13.5,54,0.01,3,2,0,0,0,4,4,5,4,1,"false","kc1","v",1
4,1,1,1,7,-113.29,0.5,2,9.83,39.3,0.01,2.18,2,0,0,0,4,3,4,3,1,"false","kc1","v",1
4,1,1,1,9,109.74,0.5,2,13.5,54,0.01,3,2,0,0,0,4,4,5,4,1,"false","kc1","v",1
7,1,1,1,25,746.94,0.24,4.13,23.07,392.63,0.03,21.81,4,0,0,0,6,8,14,11,1,"false","kc1","v",1
4,1,1,1,9,-452.31,0.5,2,13.5,54,0.01,3,2,0,0,0,4,4,5,4,1,"false","kc1","v",1
8,1,1,1,27,1096.2,0.24,4.13,24.92,424.04,0.03,23.56,5,0,0,0,6,8,16,11,1,"false","kc1","v",1
8,1,1,1,28,-373.65,0.22,4.5,23.69,479.73,0.04,26.65,5,0,0,0,6,8,16,12,1,"false","kc1","v",1
8,1,1,1,28,390.63,0.22,4.5,23.69,479.73,0.04,26.65,5,0,0,0,6,8,16,12,1,"false","kc1","v",1
45,6,1,6,89,627.65,0.05,20.67,20.7,8842.33,0.14,491.24,37,3,3,0,16,12,58,31,11,"false","kc1","v",1
19,2,1,2,41,-246.08,0.18,5.67,33.6,1078.92,0.06,59.94,11,1,2,0,10,15,24,17,3,"false","kc1","v",1
7,2,1,2,13,-254.64,0.29,3.5,12.85,157.4,0.01,8.74,5,0,0,0,7,4,9,4,3,"false","kc1","v",1
7,2,1,2,12,-117.87,0.33,3,13.29,119.59,0.01,6.64,5,0,0,0,6,4,8,4,3,"false","kc1","v",1
7,2,1,2,13,-515.98,0.29,3.5,12.85,157.4,0.01,8.74,5,0,0,0,7,4,9,4,3,"false","kc1","v",1
7,2,1,2,12,-606.13,0.33,3,13.29,119.59,0.01,6.64,5,0,0,0,6,4,8,4,3,"false","kc1","v",1
73,12,1,9,130,-89.31,0.05,19.71,37.59,14609.41,0.25,811.63,53,8,10,0,24,28,84,46,17,"false","kc1","v",1
7,2,1,2,13,627.49,0.29,3.5,12.85,157.4,0.01,8.74,5,0,0,0,7,4,9,4,3,"false","kc1","v",1
4,1,1,1,5,1065.58,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,"false","kc1","v",1
11,3,1,2,24,-888.87,0.13,7.5,12.8,720,0.03,40,8,0,1,0,10,6,15,9,5,"false","kc1","v",1
9,3,1,3,25,413.18,0.1,10,9.52,951.84,0.03,52.88,7,0,0,0,10,4,17,8,5,"false","kc1","v",1
38,9,1,2,68,780.55,0.07,15.27,20.68,4822.86,0.11,267.94,30,1,5,0,14,11,44,24,14,"false","kc1","v",1
6,1,1,1,13,-246.65,0.42,2.4,17.17,98.9,0.01,5.49,4,0,0,0,4,5,7,6,1,"false","kc1","v",1
6,1,1,1,13,354.69,0.56,1.8,21.67,70.2,0.01,3.9,4,0,0,0,3,5,7,6,1,"false","kc1","v",1
31,4,1,4,90,443.95,0.06,16.32,27.57,7345.59,0.15,408.09,24,3,2,0,15,17,53,37,7,"false","kc1","v",1
5,1,1,1,10,-229.7,0.4,2.5,12,75,0.01,4.17,2,0,0,1,5,3,7,3,1,"false","kc1","v",1
5,1,1,1,9,-664.61,0.33,3,9,81,0.01,4.5,2,0,0,1,6,2,7,2,1,"false","kc1","v",1
5,1,1,1,9,-273.6,0.33,3,9,81,0.01,4.5,3,0,0,0,6,2,7,2,1,"false","kc1","v",1
5,1,1,1,9,-79.49,0.33,3,9,81,0.01,4.5,2,0,0,1,6,2,7,2,1,"false","kc1","v",1
6,1,1,1,13,626.12,0.33,3,14.4,129.56,0.01,7.2,3,0,0,1,6,4,9,4,1,"false","kc1","v",1
5,1,1,1,9,-479.64,0.33,3,9,81,0.01,4.5,2,0,0,1,6,2,7,2,1,"false","kc1","v",1
5,1,1,1,9,-278.56,0.33,3,9,81,0.01,4.5,2,0,0,1,6,2,7,2,1,"false","kc1","v",1
5,1,1,1,8,-447.8,0.5,2,11.23,44.92,0.01,2.5,3,0,0,0,4,3,5,3,1,"false","kc1","v",1
5,1,1,1,9,144.82,0.33,3,9,81,0.01,4.5,2,0,0,1,6,2,7,2,1,"false","kc1","v",1
17,3,1,3,43,515.41,0.12,8.67,21.79,1636.87,0.06,90.94,15,0,0,0,12,9,30,13,5,"false","kc1","v",1
29,4,1,3,69,433.39,0.05,18.2,17.38,5757.8,0.11,319.88,25,2,0,0,14,10,43,26,7,"false","kc1","v",1
15,2,1,1,26,-833.15,0.13,7.5,13.87,780,0.03,43.33,12,0,1,0,10,6,17,9,3,"false","kc1","v",1
2,1,1,1,5,-303.39,0.5,2,5.8,23.22,0,1.29,0,0,0,0,4,1,4,1,1,"false","kc1","v",1
2,1,1,1,4,-344.77,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
1,1,1,1,4,395.98,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,9,-322.79,0.33,3,9,81,0.01,4.5,2,0,0,0,6,2,7,2,1,"false","kc1","v",1
2,1,1,1,4,6.37,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
1,1,1,1,4,-84.6,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
1,1,1,1,4,-495.65,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
2,1,1,1,4,-1125.6,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,-1566.61,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
2,1,1,1,4,212.68,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,9,4.19,0.29,3.5,8.15,99.85,0.01,5.55,2,0,0,0,7,2,7,2,1,"false","kc1","v",1
5,1,1,1,9,-599.18,0.4,2.5,10.8,67.5,0.01,3.75,3,0,0,0,5,3,6,3,1,"false","kc1","v",1
5,1,1,1,9,628.27,0.67,1.5,16.84,37.9,0.01,2.11,3,0,0,0,3,4,5,4,1,"false","kc1","v",1
79,7,4,5,146,1367.05,0.04,22.5,37.85,19161.04,0.28,1064.5,56,16,5,0,27,30,96,50,13,"false","kc1","v",1
1,1,1,1,4,966.26,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,7,198.72,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
4,1,1,1,6,-627.87,0.4,2.5,6.2,38.77,0.01,2.15,2,0,0,0,5,1,5,1,1,"false","kc1","v",1
4,1,1,1,7,264.23,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
4,1,1,1,7,338.15,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
1,1,1,1,4,842.01,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,7,-524,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
4,1,1,1,7,297.28,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
4,1,1,1,7,834.28,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
4,1,1,1,7,-336.41,0.4,2.5,7.86,49.13,0.01,2.73,2,0,0,0,5,2,5,2,1,"false","kc1","v",1
6,1,1,1,13,69.15,0.24,4.17,9.36,162.5,0.01,9.03,3,0,0,0,5,3,8,5,1,"false","kc1","v",1
6,1,1,1,13,399.14,0.24,4.17,9.36,162.5,0.01,9.03,3,0,0,0,5,3,8,5,1,"false","kc1","v",1
6,1,1,1,13,29.44,0.24,4.17,9.36,162.5,0.01,9.03,3,0,0,0,5,3,8,5,1,"false","kc1","v",1
6,1,1,1,13,-634.84,0.24,4.17,9.36,162.5,0.01,9.03,3,0,0,0,5,3,8,5,1,"false","kc1","v",1
7,2,1,2,16,318.66,0.15,6.67,8.3,369.01,0.02,20.5,5,0,0,0,8,3,11,5,3,"false","kc1","v",1
12,2,1,2,18,-889.51,0.29,3.5,19.03,233.13,0.02,12.95,7,3,0,0,7,6,12,6,3,"false","kc1","v",1
23,5,1,2,50,395.92,0.05,21,10.11,4460.32,0.07,247.8,14,0,2,5,14,5,35,15,9,"false","kc1","v",1
13,2,1,2,22,-982.5,0.21,4.67,17.95,390.89,0.03,21.72,8,3,0,0,8,6,15,7,3,"false","kc1","v",1
41,7,1,1,78,-33.02,0.08,13.22,26.69,4665.3,0.12,259.18,28,3,8,0,14,9,61,17,8,"false","kc1","v",1
10,2,1,2,18,-11.43,0.29,3.5,19.03,233.13,0.02,12.95,5,1,0,2,7,6,12,6,3,"false","kc1","v",1
10,2,1,2,18,-1235.13,0.29,3.5,19.03,233.13,0.02,12.95,5,1,0,2,7,6,12,6,3,"false","kc1","v",1
10,2,1,2,17,-232.57,0.33,3,20.31,182.83,0.02,10.16,5,1,0,2,6,6,11,6,3,"false","kc1","v",1
10,2,1,2,17,-123.83,0.33,3,20.31,182.83,0.02,10.16,6,1,0,1,6,6,11,6,3,"false","kc1","v",1
6,1,1,1,6,-1160.27,0.5,2,7.75,31.02,0.01,1.72,2,2,0,0,4,2,4,2,1,"false","kc1","v",1
4,1,1,1,6,-336.73,0.5,2,7.75,31.02,0.01,1.72,2,0,0,0,4,2,4,2,1,"false","kc1","v",1
14,2,1,2,31,-130.68,0.13,7.5,16.14,908.35,0.04,50.46,11,0,1,0,9,6,21,10,3,"false","kc1","v",1
4,1,1,1,4,-81.84,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,-337.37,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,5,1143.36,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,"false","kc1","v",1
7,2,1,2,10,126.77,0.22,4.5,6.67,135,0.01,7.5,5,0,0,0,6,2,7,3,3,"false","kc1","v",1
1,1,1,1,5,-450.95,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
8,2,1,2,14,-209.21,0.23,4.38,11.07,211.89,0.02,11.77,6,0,0,0,7,4,9,5,3,"false","kc1","v",1
4,1,1,1,4,407.67,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
40,4,1,4,61,87.91,0.12,8.21,34.05,2297.39,0.09,127.63,23,11,4,0,10,14,38,23,7,"false","kc1","v",1
1,1,1,1,1,-323.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"false","kc1","v",1
37,4,1,4,71,232.96,0.08,12.13,28.43,4184.99,0.11,232.5,28,1,6,0,14,15,45,26,6,"false","kc1","v",1
3,1,1,1,1,-121.79,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
143,17,1,6,345,1161.31,0.04,26.47,77.31,54152.01,0.68,3008.45,98,19,21,3,17,44,208,137,33,"false","kc1","v",1
6,1,1,1,7,-12.86,1,1,18.09,18.09,0.01,1.01,3,0,0,0,2,4,3,4,1,"false","kc1","v",1
5,1,1,1,3,-746.25,2,0.5,9.51,2.38,0,0.13,3,0,0,0,1,2,1,2,1,"false","kc1","v",1
3,1,1,1,1,76.3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
107,18,11,12,213,648.88,0.03,31.05,39.84,38405.82,0.41,2133.66,80,19,0,4,25,31,136,77,35,"false","kc1","v",1
4,1,1,1,4,-489.01,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,-1266.63,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,-602.14,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,51.09,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,-150.09,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
53,3,1,2,89,232.84,0.11,9,51.12,4141.1,0.15,230.06,28,10,13,0,12,24,53,36,5,"false","kc1","v",1
34,5,1,3,77,-369.63,0.09,10.94,34.19,4092.71,0.12,227.37,27,2,3,0,12,17,46,31,9,"false","kc1","v",1
4,1,1,1,4,-211.44,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,4,902.95,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,"false","kc1","v",1
4,1,1,1,5,1322.19,0.5,2,5.8,23.22,0,1.29,2,0,0,0,4,1,4,1,1,"false","kc1","v",1
1,1,1,1,4,226.2,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
39,3,1,3,104,1157.97,0.07,14.4,34.34,7120.92,0.16,395.61,29,2,4,0,12,15,68,36,5,"false","kc1","v",1
52,5,3,5,88,781.84,0.08,12.4,33.74,5188.53,0.14,288.25,33,9,8,0,12,15,57,31,9,"false","kc1","v",1
20,4,1,1,44,-173.21,0.09,11.57,15.21,2036.57,0.06,113.14,15,0,3,0,9,7,26,18,7,"false","kc1","v",1
25,4,1,3,63,785.32,0.11,8.8,33.65,2605.92,0.1,144.77,18,2,3,0,11,15,39,24,7,"false","kc1","v",1
28,4,1,3,63,534.3,0.11,8.8,33.65,2605.92,0.1,144.77,18,2,6,0,11,15,39,24,7,"false","kc1","v",1
28,4,1,3,63,84.12,0.11,8.8,33.65,2605.92,0.1,144.77,18,2,6,0,11,15,39,24,7,"false","kc1","v",1
5,1,1,1,4,-515.68,0.67,1.5,5.33,12,0,0.67,3,0,0,0,3,1,3,1,1,"false","kc1","v",1
3,1,1,1,1,-240.85,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
3,1,1,1,1,-66.89,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
3,1,1,1,1,-1265.55,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
3,1,1,1,1,17.88,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
1,1,1,1,1,-367.95,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"false","kc1","v",1
32,4,3,3,105,255.71,0.09,11.5,48.26,6382.12,0.18,354.56,30,0,0,0,13,26,59,46,7,"false","kc1","v",1
13,2,1,1,40,570.68,0.1,10.05,18.26,1842.32,0.06,102.35,9,0,1,0,13,11,23,17,3,"false","kc1","v",1
73,7,1,7,167,1237.54,0.07,13.81,66.4,12667.99,0.31,703.78,57,3,7,0,13,32,99,68,13,"false","kc1","v",1
16,2,1,2,20,415.75,0.19,5.25,13.18,363.24,0.02,20.18,9,0,1,0,7,4,14,6,3,"false","kc1","v",1
2,1,1,1,12,200.4,0.21,4.67,8.54,186.03,0.01,10.33,0,0,0,0,7,3,8,4,1,"false","kc1","v",1
283,34,26,29,1106,7866.82,0.02,41.02,193.06,324803.51,2.64,18044.64,251,6,13,11,23,120,678,428,67,"false","kc1","v",1
18,3,1,2,26,131.48,0.14,7,14.51,711.05,0.03,39.5,10,1,2,3,10,5,19,7,4,"false","kc1","v",1
4,1,1,1,1,40.7,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"false","kc1","v",1
4,1,1,1,6,544.69,0,0,0,0,0.01,0,2,0,0,0,6,0,6,0,1,"false","kc1","v",1
21,2,1,2,41,-499.1,0.14,7.33,25.29,1360.08,0.06,75.56,15,0,3,0,11,12,25,16,3,"false","kc1","v",1
1,1,1,1,4,-163.35,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,"false","kc1","v",1
9,1,1,1,5,-546.76,2,0.5,23.22,5.8,0,0.32,6,0,0,0,1,4,1,4,1,"false","kc1","v",1
4,1,1,1,1,93.01,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,"false","kc1","v",1
3,1,1,1,1,-85.94,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
1,1,1,1,0,849.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"false","kc1","v",1
3,1,1,1,1,-187.6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
10,2,1,2,37,634.34,0.14,7.2,21.83,1131.65,0.05,62.87,7,0,1,0,9,10,21,16,3,"false","kc1","v",1
9,2,1,1,36,-410.89,0.08,12.25,13.11,1966.61,0.05,109.26,7,0,0,0,14,8,22,14,3,"false","kc1","v",1
2,1,1,1,5,378.17,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
2,1,1,1,5,-45.48,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
2,1,1,1,5,-274.87,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
2,1,1,1,4,86.99,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
2,1,1,1,6,178.73,0.4,2.5,6.2,38.77,0.01,2.15,0,0,0,0,5,1,5,1,1,"false","kc1","v",1
5,1,1,1,9,899.7,0.5,2,11.63,46.53,0.01,2.58,3,0,0,0,3,3,5,4,1,"false","kc1","v",1
2,1,1,1,4,-451.15,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,"false","kc1","v",1
5,1,1,1,1,315.59,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"false","kc1","v",1
26,3,1,3,52,1622.49,0.11,9.43,25.92,2304.56,0.08,128.03,17,0,6,0,12,14,30,22,5,"false","kc1","v",1
35,3,1,3,75,539.04,0.1,9.88,36.87,3600.62,0.12,200.03,30,0,3,0,12,17,47,28,5,"false","kc1","v",1
1,1,1,1,1,1039.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"false","kc1","v",1
13,1,1,1,31,312.02,0.25,4.04,33.18,541.07,0.04,30.06,10,1,0,0,7,13,16,15,1,"false","kc1","v",1
131,17,10,15,399,3269.02,0.03,33.78,74.25,84710.46,0.84,4706.14,111,4,9,5,24,54,247,152,33,"false","kc1","v",1
1,1,1,1,5,558.35,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
2,1,1,1,5,-263.11,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
4,1,1,1,5,406.4,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
1,1,1,1,5,-660.41,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
33,3,1,3,91,-175.25,0.07,15.17,28.84,6634.95,0.15,368.61,29,0,2,0,13,15,56,35,5,"false","kc1","v",1
44,6,3,6,114,372.12,0.05,19.35,30.92,11576.4,0.2,643.13,37,0,2,0,18,20,71,43,11,"false","kc1","v",1
12,2,1,2,28,1097.32,0.12,8.36,13.4,936,0.04,52,9,0,1,0,9,7,15,13,3,"false","kc1","v",1
14,2,1,2,32,-319.92,0.07,14.3,8.95,1830.4,0.04,101.69,11,0,1,0,11,5,19,13,3,"false","kc1","v",1
36,3,1,3,75,381.51,0.1,9.88,36.87,3600.62,0.12,200.03,30,1,3,0,12,17,47,28,5,"false","kc1","v",1
16,2,1,2,20,460.19,0.19,5.25,13.18,363.24,0.02,20.18,9,0,1,0,7,4,14,6,3,"false","kc1","v",1
91,8,1,8,186,1505.08,0.06,18.15,58.98,19426.48,0.36,1079.25,64,1,20,0,17,37,107,79,15,"false","kc1","v",1
2,1,1,1,5,998.96,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
2,1,1,1,5,165.53,0.67,1.5,7.74,17.41,0,0.97,0,0,0,0,3,2,3,2,1,"false","kc1","v",1
3,1,1,1,1,110.3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
9,2,1,2,12,-513.98,0.17,6,6,216,0.01,12,6,0,1,0,6,2,8,4,3,"false","kc1","v",1
9,3,1,1,23,-973.16,0.13,7.5,12.27,690,0.03,38.33,6,0,0,1,10,6,14,9,5,"false","kc1","v",1
12,3,3,3,25,-467.04,0.17,6,15.86,571.1,0.03,31.73,9,0,1,0,8,6,16,9,5,"false","kc1","v",1
83,7,1,6,224,1127.4,0.06,16.55,79.31,21710.74,0.44,1206.15,61,5,12,3,14,44,120,104,13,"false","kc1","v",1
79,7,1,4,217,2028.17,0.06,16.07,79.11,20425.58,0.42,1134.75,61,2,11,3,14,44,116,101,13,"false","kc1","v",1
120,19,6,11,318,1726.45,0.04,22.41,89.18,44799.75,0.67,2488.87,85,20,10,3,20,58,188,130,37,"false","kc1","v",1
131,20,7,12,340,1899.31,0.04,22.95,93.92,49471.62,0.72,2748.42,91,20,12,6,20,61,200,140,39,"false","kc1","v",1
17,3,1,2,49,60.3,0.14,7.2,28.38,1471.15,0.07,81.73,12,1,2,0,8,10,31,18,5,"false","kc1","v",1
9,1,1,1,31,-383.33,0.43,2.31,54.91,292.41,0.04,16.25,7,0,0,0,4,13,16,15,1,"false","kc1","v",1
9,1,1,1,25,-123.25,0.39,2.57,32.29,213.55,0.03,11.86,7,0,0,0,3,7,13,12,1,"false","kc1","v",1
3,1,1,1,1,194.67,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"false","kc1","v",1
1,1,1,1,0,-214.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"false","kc1","v",1
