"LOC_BLANK","BRANCH_COUNT","CALL_PAIRS","LOC_CODE_AND_COMMENT","LOC_COMMENTS","CONDITION_COUNT","CYCLOMATIC_COMPLEXITY","CYCLOMATIC_DENSITY","DECISION_COUNT","DECISION_DENSITY","DESIGN_COMPLEXITY","DESIGN_DENSITY","EDGE_COUNT","ESSENTIAL_COMPLEXITY","ESSENTIAL_DENSITY","LOC_EXECUTABLE","PARAMETER_COUNT","HALSTEAD_CONTENT","HALSTEAD_DIFFICULTY","HALSTEAD_EFFORT","HALSTEAD_ERROR_EST","HALSTEAD_LENGTH","HALSTEAD_LEVEL","HALSTEAD_PROG_TIME","HALSTEAD_VOLUME","MAINTENANCE_SEVERITY","MODIFIED_CONDITION_COUNT","MULTIPLE_CONDITION_COUNT","NODE_COUNT","NORMALIZED_CYLOMATIC_COMPLEXITY","NUM_OPERANDS","NUM_OPERATORS","NUM_UNIQUE_OPERANDS","NUM_UNIQUE_OPERATORS","NUMBER_OF_LINES","PERCENT_COMMENTS","LOC_TOTAL","class","dataset_name","altered_attribute","noise_level"
16,11,10,9,9,20,6,0.15,10,2,6,1,29,1,0,31,0,39.1,16,10008.97,0.21,121,0.06,556.05,1481.61,0.17,5,10,25,0.09,40,81,20,16,67,36.73,40,"TRUE","pc4","HALSTEAD_VOLUME",0.6
37,1,10,0,7,0,1,0.01,0,0,1,1,107,1,0,107,0,1028.47,10.4,111346.25,3.57,1364,0.1,6185.9,11087.75,1,0,0,108,0.01,511,853,221,9,153,6.14,107,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,1,0,0,0,2,1,0,0,2,1,6,1,0,0,2,0,0,0,0,0,0,0,9.77,0.5,0,0,6,0.18,0,0,0,0,11,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,84,0,1,0,0,47,0.75,0,0,1,0.02,153,5,0,62,1,49.53,53.67,142651.41,0.89,450,0.02,7925.08,1894.42,0.11,0,0,108,0.72,161,289,36,24,65,1.59,63,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,1,2,0,2,0,1,0.25,0,0,1,1,3,1,0,4,0,11.63,2,46.53,0.01,9,0.5,2.58,799.58,1,0,0,4,0.08,2,7,2,4,13,33.33,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,5,1,3,3,8,3,0.27,4,2,2,0.67,10,1,0,8,0,8.09,21,3568.26,0.06,40,0.05,198.24,1496.73,0.33,2,4,9,0.13,15,25,5,14,23,42.86,11,"TRUE","pc4","HALSTEAD_VOLUME",0.6
2,13,8,2,0,0,8,0.21,0,0,8,1,33,5,0,37,1,34.99,21.11,15596.05,0.25,133,0.05,866.45,353.35,0.63,0,0,27,0.19,57,76,27,20,42,5.13,39,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,21,3,0,0,0,11,0.55,0,0,3,0.27,42,3,0,20,0,21.13,30.33,19439.18,0.21,138,0.03,1079.95,544.28,0.27,0,0,33,0.46,56,82,12,13,24,0,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,0,0,0,0,2,0.67,0,0,1,0.5,5,1,0,3,0,14.4,7.5,810,0.04,27,0.13,45,-351.75,0.5,0,0,5,0.33,9,18,6,10,6,0,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,3,1,1,0,4,2,0.25,2,2,2,1,5,1,0,7,0,17.09,4.57,357.2,0.03,20,0.22,19.84,243.17,0.5,1,2,5,0.15,8,12,7,8,13,12.5,8,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,9,1,0,0,0,5,0.28,0,0,1,0.2,22,1,0,18,1,11.83,26,7994.02,0.1,70,0.04,444.11,843.21,0.2,0,0,19,0.25,32,38,8,13,20,0,18,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,12,1,3,0,14,7,0.44,6,2,2,0.29,19,5,0,13,2,22.03,12,3172.85,0.09,55,0.08,176.27,1131.89,0.71,4,7,14,0.39,18,37,12,16,18,18.75,16,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,13,2,0,0,0,7,0.35,0,0,3,0.43,28,6,0,20,0,17.27,17.55,5319.03,0.1,67,0.06,295.5,245.29,0.86,0,0,23,0.3,27,40,10,13,23,0,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,3,0,0,15,4,2,0.4,2,2,1,0.5,5,1,0,5,1,15.23,6,548.26,0.03,24,0.17,30.46,-674.64,0.5,1,2,5,0.06,9,15,6,8,32,75,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,3,4,1,2,4,2,0.22,2,2,2,1,8,1,0,8,0,21.15,4.5,428.33,0.03,25,0.22,23.8,855.54,0.5,1,2,8,0.07,9,16,7,7,28,27.27,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,3,1,1,4,4,2,0.1,2,2,1,0.5,7,1,0,20,0,22.1,19.17,8119.88,0.14,95,0.05,451.1,-146.33,0.5,1,2,7,0.05,46,49,12,10,38,20,21,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,1,0,1,0,1,0.33,0,0,1,1,2,1,0,3,0,10.8,2.5,67.5,0.01,9,0.4,3.75,342.05,1,0,0,3,0.13,3,6,3,5,8,25,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,1,2,0,0,0,1,0.11,0,0,1,1,3,1,0,9,3,28.28,5.25,779.42,0.05,38,0.19,43.3,259.7,1,0,0,4,0.06,12,26,8,7,18,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,2,0,0,8,3,0.5,4,2,2,0.67,11,1,0,6,0,17.34,8.25,1180.25,0.05,35,0.12,65.57,-1117.94,0.33,2,4,10,0.21,9,26,6,11,14,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,3,1,0,0,0,2,0.18,0,0,1,0.5,7,1,0,11,0,18.01,6.25,703.67,0.04,27,0.16,39.09,653.79,0.5,0,0,7,0.13,10,17,8,10,15,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,1,0,1,0,1,0.17,0,0,1,1,3,1,0,6,1,8.72,4,139.48,0.01,11,0.25,7.75,-206.85,1,0,0,4,0.01,4,7,3,6,80,14.29,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,0,0,0,0,4,0.4,0,0,1,0.25,16,1,0,10,3,8.7,21.6,4061.3,0.06,46,0.05,225.63,928.85,0.25,0,0,14,0.33,18,28,5,12,12,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,13,1,7,2,18,7,0.19,6,3,2,0.29,24,5,0,29,0,22.98,22.76,11910.2,0.17,102,0.04,661.68,576.15,0.71,6,9,19,0.15,43,59,17,18,48,23.68,36,"TRUE","pc4","HALSTEAD_VOLUME",0.6
22,11,9,0,16,20,6,0.16,10,2,4,0.67,28,1,0,38,1,56.19,18.28,18778.17,0.34,182,0.05,1043.23,1076.5,0.17,5,10,24,0.08,65,117,32,18,78,29.63,38,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,11,2,2,30,20,6,0.12,10,2,4,0.67,23,1,0,48,1,35.29,31.25,34462.66,0.37,202,0.03,1914.59,1328.63,0.17,5,10,19,0.06,75,127,24,20,95,40,50,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,2,0,2,4,2,0.18,2,2,2,1,8,1,0,11,0,15.45,11,1869.09,0.06,40,0.09,103.84,-518.13,0.5,1,2,8,0.11,16,24,8,11,19,15.38,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,27,5,0,13,0,14,0.41,0,0,14,1,61,14,1,34,4,36.12,34.34,42589.6,0.41,230,0.03,2366.09,2498.74,1,0,0,49,0.22,101,129,25,17,65,27.66,34,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,6,1,0,6,0,5,0.17,0,0,5,1,16,1,0,30,1,25.36,25.88,16988.95,0.22,126,0.04,943.83,2178.69,0.2,0,0,13,0.09,44,82,17,20,53,16.67,30,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,1,0,0,0,3,0.6,0,0,2,0.67,11,1,0,5,1,4.61,13.5,840.64,0.02,18,0.07,46.7,-418.74,0.33,0,0,10,0.5,6,12,2,9,6,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,26,11,4,5,30,16,0.19,12,2,12,0.75,57,8,0,81,1,41.54,53.56,119157.6,0.74,355,0.02,6619.87,870.22,0.5,9,15,43,0.16,122,233,41,36,99,10,85,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,51,9,0,2,0,26,0.33,0,0,16,0.62,108,22,0,80,2,59.54,44.94,120228.24,0.89,438,0.02,6679.35,2591.71,0.85,0,0,84,0.3,192,246,47,22,86,2.44,80,"FALSE","pc4","HALSTEAD_VOLUME",0.6
24,9,3,6,16,16,5,0.14,8,2,4,0.8,24,1,0,30,1,30.18,28,23660,0.28,169,0.04,1314.44,1128.91,0.2,4,8,21,0.06,72,97,18,14,77,42.31,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,9,0,0,0,0,5,0.56,0,0,1,0.2,17,3,0,9,2,8.93,15.75,2214.71,0.05,38,0.06,123.04,-758.76,0.6,0,0,14,0.42,14,24,4,9,12,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,7,3,0,0,12,4,0.5,6,2,3,0.75,16,1,0,8,0,20.85,10,2084.61,0.07,51,0.1,115.81,644.89,0.25,3,6,14,0.24,14,37,7,10,17,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,1,1,1,0,3,0.38,0,0,2,0.67,10,1,0,7,0,15.56,9,1260,0.05,35,0.11,70,-95.9,0.33,0,0,9,0.27,14,21,7,9,11,22.22,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,11,2,1,0,20,6,0.25,10,2,2,0.33,24,1,0,23,2,14.74,29.17,12541.67,0.14,86,0.03,696.76,808.93,0.17,5,10,20,0.15,35,51,12,20,39,4.17,24,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,3,4,9,5,4,2,0.11,2,2,2,1,8,1,0,10,1,33.28,9.97,3306.02,0.11,69,0.1,183.67,-504.48,0.5,1,2,8,0.06,23,46,15,13,34,58.33,19,"TRUE","pc4","HALSTEAD_VOLUME",0.6
28,9,4,5,23,16,5,0.14,8,2,5,1,23,1,0,32,2,39.89,20.67,17036.72,0.27,168,0.05,946.48,2217.87,0.2,4,8,20,0.06,62,106,18,12,89,46.67,37,"FALSE","pc4","HALSTEAD_VOLUME",0.6
9,11,3,3,10,20,6,0.16,10,2,6,1,24,1,0,35,1,34.2,29.65,30059.84,0.34,201,0.03,1669.99,285.24,0.17,5,10,20,0.1,63,138,17,16,59,27.08,38,"TRUE","pc4","HALSTEAD_VOLUME",0.6
3,7,3,0,0,12,4,0.5,6,2,3,0.75,16,1,0,8,0,21.13,9.29,1821.84,0.07,48,0.11,101.21,359.01,0.25,3,6,14,0.24,13,35,7,10,17,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
22,13,4,8,23,24,7,0.27,12,2,5,0.71,30,1,0,18,0,32.65,14.37,6740.64,0.16,93,0.07,374.48,-52.75,0.14,6,12,25,0.1,39,54,19,14,72,63.27,26,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,2,0,0,0,3,0.43,0,0,2,0.67,11,1,0,7,0,18.58,9.43,1651.29,0.06,42,0.11,91.74,664.04,0.33,0,0,10,0.2,12,30,7,11,15,0,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,13,1,0,0,0,7,0.41,0,0,6,0.86,24,6,0,17,3,29.56,17.53,9086.14,0.17,109,0.06,504.79,222.61,0.86,0,0,19,0.37,51,58,16,11,19,0,17,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,1,0,0,0,2,0.29,0,0,1,0.5,6,1,0,7,0,19.99,4,319.82,0.03,21,0.25,17.77,664.12,0.5,0,0,6,0.22,6,15,6,8,9,0,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,0,13.32,3.5,163.12,0.02,13,0.29,9.06,-270.81,1,0,0,3,0.14,5,8,5,7,7,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,1,0,0,0,2,0.25,0,0,2,1,7,1,0,8,2,14.86,9.6,1369.94,0.05,32,0.1,76.11,-1165.96,0.5,0,0,7,0.2,16,16,10,12,10,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,0,0,0,1,0.11,0,0,1,1,1,1,0,9,0,15.4,11,1863.6,0.06,51,0.09,103.53,1275.6,1,0,0,2,0.08,22,29,5,5,13,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
23,23,10,8,19,42,12,0.21,20,2,6,0.5,67,6,0,50,2,117.86,30.67,110843.58,1.2,533,0.03,6157.98,4045.86,0.5,11,21,57,0.11,232,301,87,23,105,35.06,58,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,9,1,0,0,0,5,1,0,0,4,0.8,18,4,0,0,1,0,0,0,0,0,0,0,-273.29,0.8,0,0,15,0.45,0,0,0,0,11,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,3,0,0,0,1,0.2,0,0,1,1,5,1,0,5,0,25,1.8,81,0.02,15,0.56,4.5,-1464.84,1,0,0,6,0.13,6,9,5,3,8,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,11,4,0,0,0,6,0.46,0,0,5,0.83,26,1,0,13,0,26.14,14.06,5163.5,0.12,85,0.07,286.86,-894.02,0.17,0,0,22,0.27,23,62,9,11,22,0,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,1,1,8,6,0,1,0.07,0,0,1,1,2,1,0,6,0,21.37,13.3,3780.76,0.09,62,0.08,210.04,1534.21,1,0,0,3,0.03,19,43,10,14,29,70,14,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,5,2,0,0,0,3,0.33,0,0,3,1,11,1,0,9,0,15.35,10.67,1746.31,0.05,43,0.09,97.02,687.23,0.33,0,0,10,0.27,16,27,6,8,11,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,1,1,0,4,0,1,0.25,0,0,1,1,2,1,0,4,0,14.99,3,134.92,0.01,13,0.33,7.5,752.59,1,0,0,3,0.08,5,8,5,6,13,50,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,4,0,0,0,1,0.2,0,0,1,1,5,1,0,5,1,34.06,3,306.56,0.03,25,0.33,17.03,-99.24,1,0,0,6,0.14,11,14,11,6,7,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,0,0,0,0,2,0.33,0,0,1,0.5,5,1,0,6,1,9.6,6.13,360.21,0.02,17,0.16,20.01,-1006.36,0.5,0,0,5,0.22,7,10,4,7,9,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,13,3,3,19,24,7,0.23,12,2,4,0.57,29,5,0,27,0,12.36,44.1,24032.81,0.18,110,0.02,1335.16,18,0.71,6,12,24,0.11,42,68,10,21,65,44.9,30,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,33,2,14,26,0,17,0.17,0,0,7,0.41,60,6,0,86,1,28.06,80.83,183341.27,0.76,404,0.01,10185.63,1570.57,0.35,0,0,45,0.11,143,261,23,26,153,31.75,100,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,17,0,0,0,0,9,0.47,0,0,1,0.11,29,9,1,19,3,19.68,25.33,12630.47,0.17,98,0.04,701.69,-490.25,1,0,0,22,0.43,40,58,15,19,21,0,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,5,1,1,0,8,3,0.21,4,2,1,0.33,10,1,0,13,1,19.01,14.67,4089.46,0.09,58,0.07,227.19,-587.22,0.33,2,4,9,0.14,22,36,12,16,21,7.14,14,"TRUE","pc4","HALSTEAD_VOLUME",0.6
23,21,2,13,15,40,11,0.14,20,2,8,0.73,44,1,0,66,0,44.4,36.47,59060.03,0.54,321,0.03,3281.11,1116.08,0.09,10,20,35,0.09,99,222,19,14,119,29.79,79,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,704.52,1,0,0,2,1,0,1,0,1,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,13,1,0,0,0,7,0.64,0,0,5,0.71,25,6,0,11,1,7.1,27.62,5419.98,0.07,48,0.04,301.11,-479.52,0.86,0,0,20,0.5,17,31,4,13,14,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,11.84,5.63,374.67,0.02,18,0.18,20.81,-476.07,1,0,0,3,0.17,5,13,4,9,6,0,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,11,0,0,0,0,6,0.6,0,0,1,0.17,19,5,0,10,3,9.15,19.2,3374.61,0.06,43,0.05,187.48,-1130.37,0.83,0,0,15,0.46,16,27,5,12,13,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
30,21,5,7,46,38,11,0.27,18,2,3,0.27,47,1,0,34,0,45.21,24.8,27807.82,0.37,203,0.04,1544.88,1097.47,0.09,10,19,38,0.09,93,110,30,16,118,60.92,41,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,11,4,0,0,20,6,0.33,10,2,5,0.83,28,1,0,18,0,26.43,17.45,8053.59,0.15,102,0.06,447.42,649.31,0.17,5,10,24,0.15,32,70,11,12,39,0,18,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,9,2,1,20,0,5,0.28,0,0,4,0.8,17,1,0,17,0,17.71,13.85,3394.73,0.08,51,0.07,188.6,896.74,0.2,0,0,14,0.11,24,27,13,15,45,55.26,18,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,15,0,0,0,0,8,0.8,0,0,1,0.13,25,7,0,10,3,9.44,27,6884.83,0.08,59,0.04,382.49,719.06,0.88,0,0,19,0.57,18,41,5,15,14,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
31,25,3,19,29,38,13,0.22,14,2,3,0.23,45,9,0,39,0,36.37,41.48,62590.96,0.5,266,0.02,3477.28,644.09,0.69,12,19,34,0.11,101,165,28,23,120,55.17,58,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,3,0,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,1,7.62,8,487.55,0.02,17,0.13,27.09,1717.94,0.5,1,2,6,0.25,8,9,4,8,8,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,25,8,3,21,0,13,0.16,0,0,8,0.62,61,7,0,76,0,57.88,39.06,88285.54,0.75,391,0.03,4904.75,1692.25,0.54,0,0,50,0.11,148,243,36,19,119,24,79,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,0,0,0,0,1,0.5,0,0,1,1,1,1,0,2,1,5.8,2,23.22,0,5,0.5,1.29,-680.07,1,0,0,2,0.2,1,4,1,4,5,0,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
28,28,13,15,0,20,19,0.15,8,2,14,0.74,69,5,0,110,0,72.82,37.62,103078.67,0.91,421,0.03,5726.59,2967.97,0.26,6,10,52,0.12,153,268,61,30,155,12,125,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,15,6,0,1,0,8,0.31,0,0,8,1,35,1,0,26,2,25.59,23.5,14132.38,0.2,113,0.04,785.13,2517.54,0.13,0,0,29,0.18,47,66,20,20,45,3.7,26,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,144.29,1,0,0,2,1,0,2,0,2,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
26,9,3,7,25,16,5,0.17,8,2,3,0.6,22,1,0,22,0,29.78,16.47,8078.25,0.16,99,0.06,448.79,652.12,0.2,4,8,19,0.06,40,59,17,14,81,59.26,29,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,0,17.22,4.08,287.09,0.02,19,0.24,15.95,-360.29,1,0,0,3,0.11,7,12,6,7,9,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,17,5,4,4,0,10,0.37,0,0,6,0.6,38,1,0,23,0,26.68,23.54,14784.08,0.21,128,0.04,821.34,643.6,0.1,0,0,30,0.22,36,92,13,17,45,25.81,27,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,2,0,0,0,3,0.6,0,0,3,1,10,1,0,5,0,13.34,10,1334.38,0.04,32,0.1,74.13,271.22,0.33,0,0,9,0.5,10,22,6,12,6,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,1,2,0,2,0,1,0.13,0,0,1,1,3,1,0,8,1,25.29,7.22,1319.22,0.06,43,0.14,73.29,306.55,1,0,0,4,0.06,13,30,9,10,18,20,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,7,1,0,0,0,4,1,0,0,2,0.5,14,3,0,0,1,0,0,0,0,0,0,0,-593.93,0.75,0,0,12,0.33,0,0,0,0,12,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,365.46,1,0,0,2,1,0,2,0,2,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
20,9,1,9,14,14,5,0.11,6,2,1,0.2,18,3,0,36,1,36.38,29,30595,0.35,211,0.03,1699.72,2104.18,0.6,4,7,15,0.06,58,153,16,16,81,38.98,45,"TRUE","pc4","HALSTEAD_VOLUME",0.6
20,3,6,1,10,4,2,0.07,2,2,2,1,16,1,0,28,0,49.24,12.67,7899.91,0.21,118,0.08,438.88,-59.81,0.5,1,2,16,0.03,57,61,27,12,61,28.21,29,"TRUE","pc4","HALSTEAD_VOLUME",0.6
14,5,4,6,37,0,3,0.1,0,0,2,0.67,20,1,0,25,1,33.43,19.13,12234.56,0.21,121,0.05,679.7,1680.47,0.33,0,0,19,0.03,55,66,23,16,91,63.24,31,"FALSE","pc4","HALSTEAD_VOLUME",0.6
16,15,3,2,36,28,8,0.12,14,2,2,0.25,36,4,0,63,1,25.26,51.45,66858.35,0.43,241,0.02,3714.35,1478.79,0.5,7,14,30,0.07,85,156,19,23,119,37.62,65,"FALSE","pc4","HALSTEAD_VOLUME",0.6
28,7,3,4,14,10,4,0.21,4,2,2,0.5,14,3,0,15,0,30.78,13.5,5608.87,0.14,81,0.07,311.6,906.4,0.75,3,5,12,0.05,36,45,20,15,78,54.55,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,1,1,0,0,0,1,0.1,0,0,1,1,2,1,0,10,1,22.5,8.36,1571.14,0.06,47,0.12,87.29,978.03,1,0,0,3,0.06,13,34,7,9,17,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,17,4,0,1,0,9,0.5,0,0,4,0.44,36,9,1,18,1,17.48,32.31,18244.42,0.19,111,0.03,1013.58,1042.78,1,0,0,29,0.43,40,71,13,21,21,5.26,18,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,1,5,0,21,0,1,0.08,0,0,1,1,11,1,0,12,0,49.84,4.47,996.88,0.07,48,0.22,55.38,-154.76,1,0,0,12,0.02,23,25,18,7,46,63.64,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
18,27,6,2,13,0,16,0.25,0,0,8,0.5,59,5,0,62,1,36.04,49.78,89317.82,0.6,305,0.02,4962.1,1836.47,0.31,0,0,45,0.15,118,187,32,27,110,19.48,64,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,3,1,0,2,4,2,0.22,2,2,1,0.5,7,1,0,9,0,13.68,9.63,1267.48,0.04,31,0.1,70.42,-100.23,0.5,1,2,7,0.11,14,17,8,11,19,18.18,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,1,0,0,0,4,0.5,0,0,3,0.75,16,1,0,8,0,14.43,13,2437.9,0.06,48,0.08,135.44,1450.64,0.25,0,0,14,0.27,13,35,5,10,15,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,5,0,0,0,3,1,0,0,3,1,15,1,0,0,3,0,0,0,0,0,0,0,-1504.29,0.33,0,0,14,0.13,0,0,0,0,24,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,3,0,0,0,4,2,0.18,2,2,1,0.5,7,1,0,11,0,12.36,20.3,5094.23,0.08,70,0.05,283.01,-885.14,0.5,1,2,7,0.11,29,41,5,7,19,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,20,8,2,2,0,12,0.27,0,0,5,0.42,48,1,0,42,0,50.06,26.9,36231.7,0.45,219,0.04,2012.87,2207.36,0.08,0,0,38,0.23,99,120,46,25,52,8.7,44,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,7,1,2,0,10,4,0.27,4,2,2,0.5,11,1,0,13,0,15.91,13.65,2963.84,0.07,48,0.07,164.66,287.61,0.25,3,5,9,0.17,21,27,10,13,23,13.33,15,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,1,1,0,2,0,1,0.33,0,0,1,1,2,1,0,3,0,8.72,4,139.48,0.01,11,0.25,7.75,-130.83,1,0,0,3,0.1,4,7,3,6,10,40,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,-534.49,1,0,0,2,0.03,0,0,0,0,38,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,11,7,0,18,20,6,0.21,10,2,5,0.83,25,1,0,28,0,37.83,11.63,5117.89,0.15,88,0.09,284.33,430.31,0.17,5,10,21,0.11,34,54,19,13,53,39.13,28,"FALSE","pc4","HALSTEAD_VOLUME",0.6
17,11,1,6,10,20,6,0.14,10,2,3,0.5,24,1,0,37,0,51.72,17.7,16202.08,0.31,172,0.06,900.12,475,0.17,5,10,20,0.08,59,113,25,15,72,30.19,43,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,3,1,0,0,4,2,0.15,2,2,1,0.5,6,1,0,13,2,16.75,23,8858.36,0.13,81,0.04,492.13,878.83,0.5,1,2,6,0.12,23,58,9,18,17,0,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,13,3,0,0,0,7,0.39,0,0,4,0.57,32,1,0,18,0,32.59,13.12,5614.09,0.14,91,0.08,311.89,43.64,0.14,0,0,27,0.27,42,49,16,10,26,0,18,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,3,0,0,0,4,0.4,0,0,3,0.75,16,3,0,10,3,18.8,11,2275.01,0.07,44,0.09,126.39,809.47,0.75,0,0,14,0.33,22,22,13,13,12,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,10,1,2,3,6,7,0.24,2,3,2,0.29,20,3,0,27,0,28.86,15.75,7159.08,0.15,86,0.06,397.73,171.3,0.43,2,3,15,0.15,27,59,18,21,48,15.63,29,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,5,1,0,3,8,3,0.16,4,2,2,0.67,13,1,0,19,0,18.18,20.68,7775.68,0.13,82,0.05,431.98,450.19,0.33,2,4,12,0.09,35,47,11,13,32,13.64,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,1,0,0,4,2,0.04,2,2,2,1,49,1,0,49,0,29.78,92.08,252543.19,0.91,615,0.01,14030.18,3609.61,0.5,1,2,49,0.04,221,394,12,10,55,0,49,"FALSE","pc4","HALSTEAD_VOLUME",0.6
